Age,Oil_Quality,Temperature,Load,Humidity,Voltage_Fluctuations,Frequency_Fluctuations,Maintenance_Need
11,71.55089551303942,27.77107808161118,55.109125367637326,76.5554948448612,6.617698088430825,0.054793981639188645,1
5,72.50006692488711,32.160284738157415,79.92483705363718,70.90261704565468,6.970396017507166,0.06791935990509285,0
4,77.947446733524,30.345141021086715,58.453615484701245,46.99841571354322,8.864211791150213,0.02245648412815776,0
9,83.14877346475804,28.612545235060672,57.24872603603238,48.20601592013068,7.416167417301737,0.14040848551158674,0
15,87.60678234827796,33.71903943919047,74.37148492509934,42.143989098922596,8.100953689081411,0.07685656964227659,0
1,93.8887637136612,37.84276885614385,71.84825927001255,50.81011814803918,2.4896799433347505,0.06771730422160005,0
9,72.94549345084262,33.35346603775504,81.85381817698384,58.93312785148087,2.1922040448249174,0.11201255301207648,0
8,78.90787454246541,38.597848441124,98.5015516036598,52.16798729171621,9.140557251374297,0.12726029942755493,0
14,76.65709971064547,35.75192512125054,52.02450260417085,58.85432258261599,2.4895688922790384,0.011878115989375609,0
18,90.18546318000287,38.5065591645043,74.59406489449935,64.64155727302557,4.333239120242971,0.14243907018700006,0
1,74.08896986919392,28.025660911086455,90.7522946588166,77.234938743634,8.111506447498904,0.14206436917214885,1
12,91.92098926475433,33.81004899457729,67.40281793996249,76.9398714937053,1.5439501212948796,0.09379025576579655,0
5,89.34276014257159,30.320166239183795,70.41042017833236,64.89072207089714,5.680214338601793,0.12034645459483737,0
1,92.09546594302913,36.15557660236354,55.62205708415683,54.64368838192505,5.913129406502913,0.10573807933169303,0
11,94.22919386365902,31.74819502610221,76.404235367057,50.31491691971053,1.0366188449952563,0.012824584535158532,0
15,84.33609844602901,31.18271735471912,52.545184257978505,64.27771128072827,4.538310826580455,0.03203237944746722,0
19,81.46031086114345,27.14468173929078,65.10737916892066,65.88937535748326,9.164526824023184,0.12628893252659903,1
5,82.1257633348547,30.31831712020886,83.37241719379864,50.71925007523683,4.836193538687131,0.0633776484910348,0
4,92.3878233551211,35.017051680110875,87.4931420049038,42.34423940645977,9.221317525148633,0.014251215711270554,1
8,75.21708323764761,32.63158853022638,63.39196683461144,54.140892670321804,3.8417257360590074,0.1789975694347077,0
9,79.38376079568346,32.786978727225716,77.00958396170182,78.18164256365475,5.5479933464374644,0.1840337732779089,0
14,86.02832329298819,34.72248808534263,76.18033302818766,48.98191889960964,8.587323079900072,0.11970005815454789,0
6,87.9008162138611,29.137563281046187,86.55927933038748,52.4084990431587,9.833052650183337,0.0977524176345831,0
1,71.40930405297547,28.311193920780024,69.47923155412852,51.71384657739658,7.832722172644295,0.036688947486584716,1
9,94.45384339153023,39.51637869556943,66.34469985797816,68.0546449242311,4.092803265852809,0.18678294872445098,1
16,78.28629804891187,27.067469533246822,55.977182770253044,69.40048232329056,3.8254026360839917,0.14163162354752326,1
16,75.15158843553891,26.21497277087613,72.04386341340583,57.772733436899586,1.5136659128325154,0.08186418524755247,0
12,77.679323768724,35.55475518573377,66.02211181727778,76.51273987204371,2.82629392606263,0.05858090679848009,1
5,94.61931181173932,34.7068798235907,59.7973047784471,69.00986116854469,7.837574890779283,0.08123053839879568,0
8,86.71442891701965,30.56459877967137,58.14884456295545,75.51916929935462,4.733503468574577,0.18601252601717658,1
14,76.13194855126036,26.15179368499166,66.49181305342651,74.08388141858484,2.408864195144388,0.05114031351510758,0
11,75.02740044721064,29.192949150682214,89.57582472541964,70.90372054991214,3.6782632319748894,0.05272544065901049,0
15,71.87237914614268,25.93336854975911,89.23203729181449,52.837229386483926,6.299211187160659,0.0895635916888995,0
18,79.08034946543894,39.83681958156626,98.93152316456451,45.474039528256455,9.60925148836654,0.08166907916913795,0
4,90.5938290065756,35.43111029895303,70.98424116457957,66.93160502424286,9.634850371929227,0.0943221574000346,0
10,76.88563159257562,31.47839650263066,94.35831757190742,68.00937954463349,2.0263390150563874,0.12460892200362475,0
19,79.21227402672038,38.79594959683694,96.68382300055637,70.11758974858057,3.126422847545354,0.17978495947718787,0
3,89.03591733464313,33.48168627567807,68.11749904006882,72.4255786247422,6.390227928490654,0.18835662991118768,0
12,87.3986714703797,35.66912458701239,74.42235662759683,55.9810674896732,9.208508253373289,0.1886922747724344,0
19,80.31083873587161,32.60154616550449,66.97513339942599,54.92811288017708,9.83343813617185,0.011053433705864564,0
14,74.10798291311424,37.397169275795946,55.37122593496131,52.63172564189246,7.544092030736733,0.17270224143734952,1
2,92.3443188962322,39.736697400056826,70.10603143380919,57.323338492825776,4.7047430396923415,0.12055947482650559,0
7,84.37654276953256,31.18191791120071,98.16872095760182,74.87551708002314,8.855175543609715,0.08622719763637567,0
11,76.41919541132113,27.209459922172783,91.11574242663009,40.07657920597125,4.773989923396863,0.13190976483798458,0
17,75.91975091557181,31.027667768679095,88.09173252086617,62.002647158431834,7.001622813536297,0.11819519516712573,0
17,81.2096418309307,36.965678763699216,55.04631696968944,48.947683537375895,5.406654894701987,0.048922016808043846,0
4,80.07867954517927,25.002800708987635,50.53960015045874,62.94608244856368,8.015232444914195,0.026096104812953318,1
18,71.72201136279209,39.31892173180265,56.99835348154376,43.44882537512987,7.620268867371029,0.04652484138817179,0
11,93.57856098419408,34.937717118062444,69.44444395591695,43.38835146320393,4.516250750020836,0.0532177464858676,0
10,89.67385359503666,29.65971757238921,96.0542861976366,47.59946078520265,1.9073205017289632,0.12210502739621945,0
13,82.41370321879656,32.34732055633083,56.66801340675895,79.40221275560118,9.565903721981819,0.06369846118535019,0
14,78.17256813914446,28.961091155258522,78.62416054384258,65.83317147854397,9.267487441718483,0.10998301655970337,0
7,74.53690800760423,31.538969263997124,76.79002543500248,57.23932844818097,2.6368978730045756,0.095768991882303,0
7,74.15723925021472,34.57328650047446,58.042734607484654,52.06266299564118,2.829712067820541,0.11250736508011712,0
8,76.0122598905755,35.11115933486566,89.63376911065284,63.23341483594835,8.089435057596104,0.045338029795708,0
9,75.51320749333085,29.841600155205203,51.74316795872782,58.12793037954853,8.080880928153046,0.17252155902821076,0
14,87.74251343801815,25.344493600882448,53.93673613868299,58.490736335892926,9.689414479936147,0.14981539652342568,1
8,89.24084406803865,30.657914807637706,92.29058048355894,55.39323076237807,9.978401013134063,0.024661681301563945,1
17,79.08704411871487,30.630669964313235,67.30406641060054,49.649450450914415,5.485244243598401,0.17917578360062342,0
16,73.98484267863842,31.180366288296728,99.20399684506997,43.378046522242485,9.64329863039563,0.0756512150172572,0
9,86.11835849819873,39.48588209760189,61.81859695124143,67.44758608809164,8.343794092627565,0.19434078893156836,1
4,78.32077465956203,39.55145463428806,95.02394357457021,47.08999445397798,7.807343223633567,0.1554683568911256,0
7,93.30623007483192,27.2307119928383,78.69081578315507,57.01980790561787,4.293574101176982,0.11401618213203293,0
18,89.71652401919481,38.70148914943783,69.6692580032909,63.48990278493942,8.653470540415292,0.16686325134306923,0
8,94.69395973287621,39.67689465486811,88.46788469917342,45.87424554304378,9.272000264807001,0.1810632481115929,0
3,92.18407655209133,28.849712600738915,91.99249395036239,63.89438757179768,7.606025274913978,0.05116830073782345,0
17,70.132876007628,36.11535850293212,65.6303938347407,54.48698002607919,6.818384001145515,0.1087386712863714,0
19,71.50838359278296,27.63182274830374,73.84453067423996,50.22409417419384,6.763594587868576,0.10349501987375366,0
14,92.45480644627995,32.079484581457194,83.78383261759357,61.94396421301997,2.4011236518701016,0.1613916107969701,0
5,72.9733068171893,34.10806896938338,84.90436567411504,79.56238816144298,2.9791979286557924,0.19187259198731865,1
5,84.88959116725384,27.693827203180934,65.01705910752234,70.74345395280068,3.060487252012341,0.10545232625320809,0
13,78.87052828512685,33.20776140282265,54.6352186021111,51.41025848071691,2.4640795900731827,0.11648959066765284,1
18,70.84428917953677,36.08246943089383,69.55525077803094,60.06143218221082,5.301996252936943,0.09041142883074349,0
2,72.07190431479091,35.011266404536826,67.2352644943768,56.24282322347114,1.6022774937731756,0.10465483299422969,0
6,89.14581198907113,34.461197415881614,54.48086444060044,61.018426533260204,3.5868272579889413,0.11135311489677473,1
2,91.06004539852762,26.806483633026392,69.65943142773355,67.66195572393124,8.266868481869357,0.15404498975789704,0
8,79.08059904788723,39.34584271107952,78.55783349222803,71.50966610265385,9.323577898147635,0.19702861782794778,0
10,76.16931008159251,27.113755615107774,99.81686503037795,78.23133480599537,8.788760327030747,0.16688374322322094,0
18,82.33976509206073,34.183570132648974,87.85044040980583,51.80232409115737,3.8545185659029544,0.19071946938118972,0
10,73.80707764742375,26.942971016020394,66.52957260447332,52.97021022678851,5.763728653192257,0.037856689111595794,0
1,85.42351275461753,33.095550088670294,70.78917852568719,40.89504727124333,9.403148079194478,0.04165447184433397,0
5,88.4876942977037,38.0115044504764,55.90789522101743,51.986479331625176,6.100115696671262,0.08540243012968395,0
18,87.59913930619699,34.45428147303099,90.23425063977847,77.66836304178626,3.2970649293854892,0.09047761996422357,1
17,93.30199096157187,38.628800294208126,78.29045931340247,73.33598165588808,7.161382625456642,0.1923781122846365,0
4,85.04283887590611,34.878164003294714,73.65962803245324,44.75945806238091,6.697502669400479,0.15510154803432874,0
11,84.87993559699984,31.830995489691368,72.73524196195036,78.58559765940072,1.735059069972864,0.1908422347504635,0
2,88.42463093540601,32.00293401549048,61.62786120314606,75.5164283312022,7.931482797698561,0.07506147338966798,0
5,88.14459277694408,28.17456266831452,63.69195697309201,74.32374886223462,1.8116778305340517,0.12219034735962814,0
5,76.97929354857561,39.30791542148948,66.17846052187134,76.95928199569315,6.657019962385123,0.177710930605925,0
17,89.93134816450358,29.663889918834585,50.08910083755107,61.35951451503438,7.214560718183524,0.0730694538806041,0
17,92.61099394840271,30.999188195316147,77.07341675992913,78.83826893966946,6.338846777386225,0.04298564472060958,0
16,89.48521830122749,25.446843152757207,99.49562911576594,41.04787957967863,4.359477895022033,0.0598963336898428,1
11,91.2345740511036,30.82009166101176,66.41086547988765,62.497195052032694,6.45173328896509,0.06039823011116583,1
14,91.21803829574432,26.750586353861948,73.88394031350828,54.923798895492624,5.973319306868919,0.18093598891473286,0
9,76.19044483630624,27.871383106103707,93.99117885763266,62.56268240888846,6.356818939140916,0.15854387983609988,0
12,90.67627570181641,36.843074583287105,76.72665531904885,75.93461651611132,8.28775688725503,0.11432630723876364,0
7,87.97452752792479,32.08285096644284,79.76120487532503,57.97461551386302,8.433739267465649,0.11381901183182151,1
10,78.08413695844835,37.56608619793269,67.90784238003049,49.0980842273596,7.810703183410824,0.040723409492029336,0
16,86.86707044233584,29.842733582673706,73.77012865265641,54.34960269074517,5.340669123881177,0.07290892402079821,1
4,86.82976321807823,30.747941505245933,75.93502387205052,57.829273387173785,4.195825568509603,0.04954137227221957,1
13,90.05889385370976,37.482018839002336,88.12053871476743,58.19734799596428,8.904538595200131,0.08935638751009081,0
19,70.00151421500256,26.014472989387848,93.64853341871947,53.5133164267959,8.890861141961445,0.11814426433271893,1
18,86.18024642773915,37.30633677980765,83.18211539363892,58.50586042238501,8.32277576136272,0.04192457995903105,0
11,86.82222907770765,28.080849364327833,72.49337507445108,53.86078420697071,8.959211296653459,0.16557499902488723,0
3,84.43533008670745,34.82395573225378,92.23991171795542,52.02337578035813,4.557337234365981,0.10031490573016848,0
2,89.43444647257448,32.993042434929684,61.15007571046462,74.44940699127287,5.810085205316779,0.0501802556978323,0
12,73.58821421847165,36.839282339119336,67.56639577517956,73.80655119590594,6.129017040712604,0.1283341582164311,1
4,77.53272311920821,36.49746810295489,64.41655899055498,51.36076735929714,7.461331052037552,0.01623884725153692,0
13,88.89668832387491,33.63106013353191,71.34711794111841,75.68421105291614,8.03939474440371,0.09693609582317843,0
5,78.57301985626388,33.71033947985444,87.22367800598451,56.94642491208216,6.0597278878440095,0.02216028514888841,0
2,85.09123553713982,36.01541541196055,58.38369080880915,53.802288989991325,9.124578622387615,0.14341121042884325,0
18,85.53481475505973,34.158448681658086,94.24391735515428,48.575758401564066,3.021813386318853,0.11188234836345863,0
1,77.4653415650668,33.3848745434539,77.96958797189906,68.44017023005732,4.678104199621586,0.12676259800008127,0
8,81.52273482621634,32.46543029676017,71.1107515580654,41.1657902536276,1.5156290139412651,0.025853069415664925,0
5,87.11997889265885,39.36264708397596,56.56244631856261,64.03299374617299,9.837180319382014,0.052903916634550394,0
4,89.34147609371885,28.31859919513952,80.68720384675649,41.119170431015604,8.211924554057482,0.08939113593876735,0
6,86.18044931461567,31.556413685042493,65.88108400799136,51.69309591304294,2.111767709319667,0.16855471296487357,1
7,79.64347665033858,31.28181091856593,86.536040691399,78.92010325113043,4.005434313582018,0.10960435681897149,0
4,70.78936495192741,33.79834608001886,98.81152125490783,63.673395205279334,5.808850747729249,0.09101845302850053,0
3,92.52519779048185,35.25674391003875,59.317093389885926,51.72054186970692,3.669351230336685,0.07380897504024968,1
9,70.2343794425963,28.341566569516278,51.84213944981976,51.53331287375683,2.0611241670536913,0.05400613187917307,0
2,72.55974878131612,33.42786425366328,60.13212890052207,45.015778887518124,6.3884830535573345,0.01893002042147299,1
5,89.581854623268,38.80583193715189,78.23324260957577,53.232291614004026,3.0127231021231817,0.05538633953449966,0
1,71.52230563942706,28.515206398916632,56.55104947161439,58.01296661036388,6.696214958434471,0.06443873650041548,0
14,92.14490848563219,26.662059566785633,68.5522479443724,68.54880854398124,7.217779197757214,0.15970866174470347,0
10,92.4527742291352,29.188486218487014,59.73891495270044,62.66594184441315,8.32699842407505,0.1620866460754906,0
6,71.39953597778319,33.29111104363058,86.42076517165789,41.67203558540807,5.019249433807832,0.08161671779230631,0
2,93.77389650475217,31.787222246512776,50.162092982060635,53.83959226764985,7.28475283919788,0.014773009227980213,0
8,82.8615615856364,31.60578587350383,52.00751663009052,42.03994659637162,1.316368596643923,0.09951680528561531,0
9,70.01728888464477,34.8129784700184,86.58371936406726,77.55046088599404,6.678521312750704,0.18072704950790278,0
8,83.084116972725,38.74728098119735,98.42951568870595,57.01938031826562,4.910968528145123,0.14861527960487175,0
4,79.51488445294204,27.787939790117356,79.52638982694944,63.95294195128818,8.281641422169262,0.024565153224870052,0
13,94.63399604793072,30.22860451238813,53.706664937812235,69.21132909176865,9.891006216168552,0.13900986485080394,0
4,76.51470636170586,30.777475205214287,89.87084819682809,40.14283677503675,3.631877457765791,0.12224001445508205,0
7,81.16366847556206,27.30055520648502,51.341908937260705,44.22467521279345,9.049993445824333,0.17142904583597515,0
8,72.3674307770321,38.35757132076593,59.99950011410397,61.44807450647576,1.9539136520012637,0.0996657485802318,0
1,91.91621019808792,38.98665125411702,73.70622465793937,64.04773960505429,5.0714498437636975,0.05630812970534669,0
6,70.93835875127776,39.988120002820665,79.92582255223748,68.97226687735157,7.257541503682805,0.17290367191180808,1
12,89.28102953447701,28.558120947727804,70.11703789147259,44.59011439433859,8.768012566314326,0.1553409319545915,0
10,76.95822017575775,26.076278537134925,81.91688537126959,54.29025002674332,2.9909156222891164,0.13506043421459313,0
8,73.47833211676013,27.225603598868126,76.11635584793365,69.87125678918183,5.43370095981462,0.01528141119523101,0
6,87.53601878968158,37.3129847450313,95.36466078135837,49.56741320848408,9.783173708545391,0.08765269759257417,1
9,85.61243691013267,38.94517270450848,99.97132165920291,78.69900533416396,7.635471264689219,0.036468976346158345,1
12,70.8895450577507,30.33847114984976,86.50968781061519,78.97806284064819,4.546062612690979,0.09771841699288915,1
15,79.70422707529518,39.437442564606094,54.35844979911718,59.42024363632406,5.477931323696591,0.1816301328514458,0
1,83.89197597015549,36.95427389333546,66.49440696515525,45.21159234653035,9.27686289893635,0.04405931987202616,0
9,78.91099722360984,30.302390768719206,76.08470872549105,40.74336463780754,5.381100119844163,0.08848809005001473,1
7,85.79296314681257,37.76429372832748,63.11292165509734,44.728855480388965,1.522776612644876,0.07302752763033384,0
11,81.56456846172226,34.61508549773498,93.6862375638769,55.0567842561983,2.842275356990564,0.01584953903684957,0
3,86.1582296649171,31.697253741972958,59.82370151858555,53.52404461939442,1.0337697207610674,0.04087887221618793,0
1,85.23841789946523,31.778883748370575,60.22333682647745,70.91214942427592,5.322031736697713,0.09318618265779248,0
15,75.02376403761328,39.43179651456859,95.2483820719204,62.790501058584724,9.76064895203321,0.16147858741974203,1
1,78.44602167347594,29.39534254700239,83.46715612549363,57.551754758309805,8.222245623288918,0.058857035884403566,0
7,77.58132051104435,35.04542247691188,80.83471263818589,45.6456979636115,1.3716023849366916,0.12728152742828677,0
2,94.51024493427587,37.06315278638216,85.33766118336229,45.79516700554177,9.377788822610972,0.08492110188614158,0
13,76.09759501586912,30.780751785736587,60.769422327577914,70.44660867301228,2.00184736086255,0.11913664338835464,0
19,75.75763962489455,31.96435019597672,79.31829728530612,77.55089240280246,1.2069753301635575,0.09459849424982128,0
14,71.43676582498769,34.634070544865196,84.46826553065009,50.27560115696006,2.904367730781364,0.15184261006754862,0
10,93.711077599841,33.816718393452454,62.81625963979876,61.14584073318241,5.501451108256997,0.07745409114071282,1
5,81.90007895149917,35.99838807838293,92.01360530566488,72.79531675559673,1.699841859976972,0.19181214560326892,0
18,94.72580335204786,37.83469782152118,77.72084229326516,72.27601725902548,8.032199915348695,0.10634180831593083,1
4,88.74253611980303,33.126149772466924,75.11898613479687,65.71429697480161,1.157333329255514,0.043656085024139875,0
3,70.85614772865864,39.39129388854565,93.0735425530921,41.71717354567558,2.963378664254477,0.13636056240717917,0
14,89.8886346849686,29.21703385572942,59.36710286631707,46.31790275709803,6.385613619533566,0.08391261161216039,0
16,92.71833601995962,26.00135197977614,50.96202206473498,73.61870242721474,4.695171279789115,0.01988313121897731,0
5,88.39350214111563,30.76530598435443,88.52694210807945,72.47921158878202,5.143739728343247,0.07069880874719146,0
10,76.64826220205805,39.46139414232124,61.0696078090641,66.66402453420861,7.0298801563083675,0.1711880102889521,0
5,73.63589008513416,36.45900046778928,55.671617710611855,63.08875790954863,4.236707838190668,0.10183901268861831,1
18,74.85145221616955,27.953379848168023,62.666691314642385,50.670072673410345,3.165902351457665,0.08727322822368211,0
19,94.82216720653236,39.69558455579584,57.8710727281537,66.53341103675052,9.264013877318494,0.1833686799676676,0
14,82.50053505853,35.536260103794476,63.25300149138454,44.29720097803491,4.106692819826446,0.12939545125922663,0
14,94.91352166143184,36.98853889104828,54.45050753101036,78.14704266459151,5.302188445171084,0.07646459359013308,0
3,86.46510175974785,25.808036562813967,74.06335024378525,62.95753684771623,8.379629971227631,0.11541119849371285,1
4,93.26070961758326,35.83986122976309,84.70736930017861,42.93781141277796,6.695214932761315,0.09051703422052433,0
10,86.08547779900898,32.254394586730065,95.3186493470757,74.39262270092155,6.583829049560208,0.07116507531917728,0
13,76.16442633563668,36.92389476487567,87.27110249693118,62.61434050132841,6.749359310869156,0.1250533839117885,0
16,77.87555251989684,35.740865684644746,55.435927570759034,49.02358669531425,8.293350541494625,0.196287813656121,0
3,92.57447138987422,27.64628142120399,76.75753166796554,41.821841149099036,5.732735675463917,0.08306287981724919,1
7,93.052347085577,38.78080072689619,53.96610738427036,79.38226796104792,1.6826900707506125,0.01981226450407949,1
15,85.94600747714343,33.665596942775295,78.63893825340737,59.807137410386815,6.989617345144575,0.07829704545170774,0
17,72.44739996308564,30.785891656907083,76.41751388470874,48.96106006680568,2.484958251686653,0.05236695167885126,0
16,76.52277633290524,28.415595957600935,50.32587335553662,63.03836660197799,8.458361525501926,0.07467904471626641,1
9,74.44824206605978,36.75308792833386,87.69066399878503,47.72802318765683,2.4088836463694867,0.10639767197271138,0
1,85.50133950888502,39.560535861663624,82.07125272046656,50.51295284657848,9.608034591983877,0.02389532502222306,0
11,73.85973999288886,36.03280560456099,72.68775278643284,76.99484834830528,7.393165750598173,0.0274495429306078,0
12,81.0211874918637,34.1479542278574,95.94833542980602,52.16766137812235,3.3704747690639287,0.11681739871686304,0
14,83.81100873441366,39.25504314793776,72.63023880790222,61.14002953746953,2.867133898999769,0.17511856428831227,0
8,75.69676784301664,35.67357400223318,73.0551566935099,51.71525371521801,8.904310633169064,0.09842698545806818,0
7,75.67891479937842,31.847089717613734,58.1348136439577,56.675370138421926,3.0753831188110983,0.045320713882879664,0
14,76.67364504586135,29.82480762165696,83.24526152151094,63.62389221270975,4.706751291964935,0.18627639913928154,0
16,92.42643704681039,27.830580493625224,58.425626554041145,70.47843288576482,5.142864800952014,0.13257185049940035,0
10,84.11568024981345,38.10521125357409,65.48187821469817,40.32288078792343,2.119311052551404,0.13017904125368465,0
7,73.14527898710037,35.84333829262308,84.95956040530162,48.55483895504855,7.6191572288863805,0.16150135291880208,0
12,75.12528533856306,39.671183703665704,65.30289609738944,72.12452294804054,1.9690429405332255,0.1080197295145668,1
19,93.4211171661683,26.128050711180585,80.14107702935928,50.58679117788585,8.68913938253833,0.18053659566657435,0
8,79.32764709946757,29.720860874549338,98.83555498210761,44.49599112433312,5.78587058164752,0.06746195712677217,0
2,78.7596754229197,31.096938130646727,52.155912252962096,53.28092249946329,6.550165456500279,0.18785927621227927,0
10,81.74984245008348,39.438135273877386,69.71039453228165,67.19594498238727,8.459719367235895,0.0503641217323603,0
3,79.85402184479072,33.86179875757651,94.98674310816904,66.08622116453145,4.026294901566335,0.04057339486774054,0
19,78.45703479743639,35.201256760735305,79.49340614875257,73.96194275360733,9.686298718926656,0.06380490485562237,0
15,79.16199840284217,29.062935530133572,97.08875485292029,77.6305819640498,6.5062165397263065,0.0653337483463727,1
6,91.66146673723479,28.86232459788394,97.52325076678439,66.92091992331844,2.118185700435136,0.09978912830939426,0
5,87.36820262503458,30.14157574402083,91.37141270619242,74.40894347402818,3.5899389264259702,0.030975772185817832,0
19,70.44421696300361,26.25995420917236,67.39596698209317,50.507484835966956,5.4663485777215515,0.1797489189964651,0
15,93.95364291078681,39.0927338965202,51.33605596590981,57.70107113568355,7.162709207521449,0.19189882512585996,0
19,90.5892985679342,31.077415885963134,97.69029295111959,52.71558671231779,2.8194508867713495,0.03442509837152344,0
2,93.02648985762772,28.007524261017146,60.20402932623222,70.77174965586885,4.842677239835325,0.13094390095315392,0
13,76.01739955453473,30.157210530600686,62.12908859562472,69.92221669229778,1.9691170364991193,0.13043849457424123,0
1,87.21157325324903,27.936835565310233,83.29522948634579,56.05283890136142,2.624894708516519,0.06489146299343335,0
10,94.4190488821554,28.837589175041117,85.10912377433341,66.65913225129358,7.823055072912892,0.1808348992971673,0
17,73.17717749540816,36.363939503849394,97.95091819883578,40.52231721518952,6.484260515559146,0.1344000967234645,0
3,88.66720294160925,28.570330678462582,79.76332627931265,76.26306533314923,5.070186920655909,0.05823994894405799,0
9,76.06328136061586,35.48265146988423,72.01649777920045,56.91291349989273,1.06421502662661,0.12242127735779344,1
11,82.75050502664229,33.90048279212043,56.219066561173484,76.25168951524276,1.5951615574570235,0.06624679788023977,0
17,76.31182996515373,27.17624341162582,92.8705169887696,41.8214678948307,7.87210486417014,0.040004248197266834,1
2,86.22578983835137,36.455629197216616,52.21324276952466,43.34218123988728,1.8445438782762433,0.07604021415867572,0
1,87.18973233721321,37.79308741951672,92.61145575315109,59.99532472517611,7.939375309890756,0.11226276704915311,0
6,71.06539832649202,39.33981187129485,66.81569802833837,48.88437956686809,7.517514680989737,0.13324667251071165,0
3,83.73093147831662,39.384990241340006,95.40146707011505,69.20710320552674,5.623605387888491,0.16847215178009767,0
16,86.07996940542436,35.595561962343425,92.53114162538236,67.31552406209104,4.229936611660879,0.13769222297568082,0
4,84.2605852647565,29.370168085132093,84.94623804511575,65.22670179477564,9.10208447389839,0.06679304093101275,1
15,76.84193872323333,25.568675024171853,51.067069165283584,73.63973375682441,2.589246913722734,0.07311726923691485,0
6,75.52060710276079,30.853456286249603,84.58327993362168,73.86320695304164,8.69525755098108,0.11551927389167832,0
12,73.83956281153068,35.99689912540897,78.09124718747047,50.82943219752852,7.871281360061075,0.17022881651041025,0
7,88.99683102342767,39.109579194908605,62.60916336098822,48.834562693402766,7.009614383003259,0.10940545298422223,0
7,89.81795910275497,26.703105436128297,78.8434892930764,67.09890791873815,9.481332978074697,0.15455978683462626,0
7,83.75844329488149,33.13362910344535,92.47718983809469,44.37235538071542,9.965145827107467,0.1183811777441827,1
3,83.30814056373572,32.12160576755003,60.53258121132379,48.08985458177334,8.10311466727622,0.1325053416891425,0
7,79.02766194886148,25.68592456498611,66.98241734174294,75.59629770567156,3.0588889976989666,0.17270918608395883,0
6,71.89625229951953,34.76016130191684,54.41554109994514,65.69565339292873,7.164673392173832,0.09341275409004107,0
6,94.6007575359389,38.0886953896329,88.9186976982941,47.85981187871826,4.603452964070217,0.14253312638110044,0
14,91.74620178034002,31.927789099645867,54.96715360672833,67.38867097810905,2.1011797201249487,0.1684498564427674,0
10,75.1374781627459,32.848985838653846,95.59952355474148,47.46753614587951,8.639065076975864,0.13321289301541903,0
5,80.62131597861881,27.666848035879205,75.54277800553453,65.5100166504071,4.012627039028949,0.02184643119582582,0
14,86.31285866072801,26.81677734497094,63.662614793577404,48.678880986431366,9.680067780745802,0.10232947625855596,0
18,83.81614674712924,34.20771765106366,53.50132237796145,68.54579148606854,8.300047972494935,0.12314719006806835,0
4,76.28000291311808,35.74615187291128,90.88953789163378,79.28860831060607,8.200478421618072,0.06502883464563557,0
14,78.10130803008502,29.31255059322761,69.61443084521878,59.6599907041316,8.442276193545059,0.1255361988498593,0
9,89.70411530844632,32.49175759791023,94.24145813901396,66.4734123653621,4.673174242015962,0.18175956437222054,1
14,74.06126826674583,39.37089081896273,86.02757877385258,79.97258820173687,1.7398769906693334,0.12482659746256873,0
6,72.03952759512673,25.49985314051738,54.20771560160035,56.05864696175948,9.955439218724543,0.013596973134935372,0
17,82.82961790745546,28.537201247052014,88.60624964005255,72.45613952020092,9.677355923887383,0.10818705814204695,0
15,75.53324379043273,26.54579880515085,91.13151230910299,44.088285286049995,5.209309284411189,0.06442201324623034,0
6,75.80791249278833,37.32988648855855,55.00925555540135,40.469461505873866,8.456395193346381,0.11201919152894531,0
2,83.14791599804809,39.88365181888453,83.51241865478028,78.62841841195112,5.296257864878711,0.1481749006232738,0
6,82.4633387173569,27.395935099510574,61.049051719311585,64.30686307186693,9.335314596266842,0.03292252129826159,0
7,93.19895909564683,36.278513546210505,66.76758643067642,54.790429098496006,4.600543202695979,0.01656089979386817,0
13,82.58623195030899,29.310684623320213,57.02034233759417,58.26365593474584,8.907884646131942,0.1993390151196867,0
11,74.9093536161483,29.931169766800465,52.18988820522456,44.21988542882104,1.1165338307433346,0.04340105240093711,0
15,70.67695578619633,38.94772141710865,92.87532318136874,41.13797351790421,4.071718436143996,0.17476043731671334,0
9,72.10445205667612,35.687847058041655,96.64412189883566,70.26284603702192,6.5481849037377575,0.061613102819082805,1
8,80.4964412179007,37.181117553810815,86.08862999451286,61.435027282631744,8.693606054571239,0.11915673193371544,0
14,82.92803451068566,31.82142156386667,58.21885055182553,75.9644752053099,1.7981624237126548,0.07433674665347653,0
6,86.16226475107038,29.908940174652614,50.04564597704348,64.46518628958282,1.6720264810427845,0.04603591691709096,0
16,81.78016911708986,27.074601194937582,68.17335758213949,58.72706375400632,8.090853432709402,0.09921880981954367,0
11,86.4549811582603,34.38067269632161,77.26569971124407,63.85571914233962,6.094996974715461,0.15998477251148335,0
4,70.0179239895903,35.197526104849196,70.84817272119469,65.65331767997388,2.1873157045631832,0.156354069249785,0
11,70.36952314821853,38.955961436385024,83.37795064158263,53.49883050993832,5.2964289808847465,0.1472384050849706,0
19,90.06834136383458,26.877309071998067,63.918169652982264,65.2291445233064,2.8416989537596646,0.17858746652611157,0
4,85.342553212473,36.05590669227041,64.49763213696293,53.57331526651396,7.762525852450569,0.0563923156806712,0
15,88.89344953192438,33.19810024479658,50.3030266722423,76.31297761889167,8.34046300868682,0.08265687835322877,0
19,79.46008424788529,31.859951601551682,82.07586485928903,48.90652483381412,4.965614140809054,0.04690292205512257,0
